filename	year	token	sentence	context
195101.xml	1951	Erzähler	An diesem für viele andere repräsentativen Beispiel wird deutlich , daß diese Art der Subjektdarstellung weder im Drama noch im Ich-Roman auftreten l^ & jm . |Die Eigentümlichkeit der „ erlebten Rede “ besteht darin , daß hier , obwohl von der Gestalt , also von ihr als einem Objekt , gesprochen wird , diese tiefer in ihrem subjektiv personalen Dasein zum Erlebnis gebracht werden kann , als es durch irgendeine Form der Selbstdarstellung möglich istj Dies beruht , wie mir scheint , darauf , daß der Erzähler das Erleben der Person aus tieferen Schichten ihres Bewußtseins heraufholt ( oder doch heraufholen könnte ) als diese sozusagen selbst weiß oder formulieren könnte und wollteJDazu reicht die Wiedergabe in indirekter Darstellung vom Typus des , , er dachte “ nicht aus , weil das Gedachte in bestimmten Begriffen fixie rt und die Subjektivität des Erlebens nicht als solche erlebbar gemacht , sondern wiederum objektiviert wird .	Und noch ein anderes Grün war da , an Zartheit und lieblicher Weiche das Grün des neuen Grases noch weit übertreffend . Das waren die jungen Nadelbüsche der Lärchen — Hans Castorp konnte selten umhin , sie mit der Hand zu liebkosen und sich die Wange damit zu streicheln , so unwiderstehlich lieblich waren sie in ihrer Weichheit und Frische ! “ Hans Castorp würde die wohltätige Empfindung , in die ihn der junge Frühling versetzt , nicht selbst in dieser Weise formuliert haben , aber dennoch ist es sein Denk- und Gefühlsstil , in dem der Erzähler sie beschreibt , j ^Die erlebte Bede ist zweifellos das epische Stilmittel , das die stärkste vergegenwärtigende Kr^ft hat , wo es die objektive Darstellung des Menschen als Subjekt gilly ^Gerade die Tatsache , daß hier der Mensch in seinem erlebenden Leben gestaltet ist , ohne daß er sich , wie im Drama und den , , dramatischen “ Formen der Epik , selbst darstelltj und zugleich mehr von diesem Leben bewußt gemacht wird , als er selbst ausdrücklich machen würde^läßt die Mächtigkeit des Repräsentationsmodus erkennen , in dem die episc he Dichtung ruht : der Vorstellung , J Vom Phänomen der erlebten Rede her erweist es sich dalieF noch einmal , daß das Präteritum der Erzählung nicht die Funktion hat , die Vorstellung vergangenen Geschehens zu erzeugen , sondern die gedichtete Welt als eine fiktive bewußt zu erhalten . Das Imperfekt der erlebten Rede ist den Sprachwissenschaftlern als ein Problem erschienen , weil überhaupt der Unterschied der Funktion des „ realen “ und des „ dichterischen “ Präteritum nicht scharf gesehen worden ist .
195101.xml	1951	Erzähler	Hans Castorp würde die wohltätige Empfindung , in die ihn der junge Frühling versetzt , nicht selbst in dieser Weise formuliert haben , aber dennoch ist es sein Denk- und Gefühlsstil , in dem der Erzähler sie beschreibt , j ^Die erlebte Bede ist zweifellos das epische Stilmittel , das die stärkste vergegenwärtigende Kr^ft hat , wo es die objektive Darstellung des Menschen als Subjekt gilly ^Gerade die Tatsache , daß hier der Mensch in seinem erlebenden Leben gestaltet ist , ohne daß er sich , wie im Drama und den , , dramatischen “ Formen der Epik , selbst darstelltj und zugleich mehr von diesem Leben bewußt gemacht wird , als er selbst ausdrücklich machen würde^läßt die Mächtigkeit des Repräsentationsmodus erkennen , in dem die episc he Dichtung ruht : der Vorstellung , J Vom Phänomen der erlebten Rede her erweist es sich dalieF noch einmal , daß das Präteritum der Erzählung nicht die Funktion hat , die Vorstellung vergangenen Geschehens zu erzeugen , sondern die gedichtete Welt als eine fiktive bewußt zu erhalten .	Das waren die jungen Nadelbüsche der Lärchen — Hans Castorp konnte selten umhin , sie mit der Hand zu liebkosen und sich die Wange damit zu streicheln , so unwiderstehlich lieblich waren sie in ihrer Weichheit und Frische ! “ An diesem für viele andere repräsentativen Beispiel wird deutlich , daß diese Art der Subjektdarstellung weder im Drama noch im Ich-Roman auftreten l^ & jm . |Die Eigentümlichkeit der „ erlebten Rede “ besteht darin , daß hier , obwohl von der Gestalt , also von ihr als einem Objekt , gesprochen wird , diese tiefer in ihrem subjektiv personalen Dasein zum Erlebnis gebracht werden kann , als es durch irgendeine Form der Selbstdarstellung möglich istj Dies beruht , wie mir scheint , darauf , daß der Erzähler das Erleben der Person aus tieferen Schichten ihres Bewußtseins heraufholt ( oder doch heraufholen könnte ) als diese sozusagen selbst weiß oder formulieren könnte und wollteJDazu reicht die Wiedergabe in indirekter Darstellung vom Typus des , , er dachte “ nicht aus , weil das Gedachte in bestimmten Begriffen fixie rt und die Subjektivität des Erlebens nicht als solche erlebbar gemacht , sondern wiederum objektiviert wird . Das Imperfekt der erlebten Rede ist den Sprachwissenschaftlern als ein Problem erschienen , weil überhaupt der Unterschied der Funktion des „ realen “ und des „ dichterischen “ Präteritum nicht scharf gesehen worden ist . Es beruht aber auf der Tatsache , daß hier die Person sich nicht selbst darstellt , sondern dargestellt wird , daß sie also nicht aus dem homogenen Vorstellungsraum der Erzählung heraustritt , oder besser : dieser bewußter erhalten wird als in der Präsensform des „ inneren Monologs “ ( oder gar des Dialogs ) .
195101.xml	1951	Erzählers	Schon früh ist denn auch ( von E. Lerch ) darauf aufmerksam gemacht worden , daß hier in die Wiedergabe der Gedanken oder Gefühle der Person die interpretierende Stimme des Erzählers fast unmerklich mit hineintönt , indem er ihre Gedanken dennoch mit seinen Worten denkt , wie wir an dem Beispiel aus dem ‘ 'Zauberberg 5 beobachten konnten .	Das Imperfekt der erlebten Rede ist den Sprachwissenschaftlern als ein Problem erschienen , weil überhaupt der Unterschied der Funktion des „ realen “ und des „ dichterischen “ Präteritum nicht scharf gesehen worden ist . Es beruht aber auf der Tatsache , daß hier die Person sich nicht selbst darstellt , sondern dargestellt wird , daß sie also nicht aus dem homogenen Vorstellungsraum der Erzählung heraustritt , oder besser : dieser bewußter erhalten wird als in der Präsensform des „ inneren Monologs “ ( oder gar des Dialogs ) . — So zeigt gerade eine Wesensanalyse der erlebten Rede als einer spezifisch modernen epischen Stilform , daß es die interpretierende Kraft des Wortes ist , die den Nerv epischer Darstellungskunst bildet . Sie ist es , durch die der Roman sich am entschiedensten zu der ihm eigenen Form gebildet , sich aus seiner urepischen Grundform herausentwickelt und sie umgebildet hat — umgebildet zu der dichterischen Ausdrucksform des modernen , im weitesten Sinne „ kritischen “ Menschengeistes .
195101.xml	1951	Erzählers	1 Vierteljahrsschrift J. Petersen , Die Wissenschaft von der Dichtung , 2. A. Berlin 1944 , S. 123 ff. ) Käte Friedemann , Die Rolle des Erzählers in der Epik , Leipzig 1910 .	Phil . ) , Halle 1940 . ) Vgl. meinen Aufsatz 'Beobachtungen über den urepischen Stil’ ( Trivium VI , 2 ) . E. Hirt , Das Formgesetz der epischen , dramatischen und lyrischen Dichtung . Leipzig 1923 . )
195101.xml	1951	Erzähler	Dies „ damals “ ist aber nicht vom Gegenwartsaugenblick des erzählenden Dichters gesprochen , sondern von einem vorgestellten späteren Zeitpunkt in der Entwicklungsgeschichte des Helden , den der wissende Erzähler kennt .	Diese Gegenwartsadverbien weisen darauf hin , daß „ sie wohnten “ keine Vergangenheit meint , sondern den Zustand , in dem der Leser sich die Familie P. vorzustellen hat . Andere Beispiele könnten dagegen sprechen , z. B. die ausdrückliche Anwendung eines Vergangenheitsadverbs in dem Satze aus Thomas Manns fTonio Kröger’ : „ Denn damals lebte sein Herz “ . Aber er kennt ihn nicht wie man die Stadien eines in der Vergangenheit liegenden abgeschlossenen Ereignisses oder Lebenslaufes kennt , sondern aus der Idee der Gestalt , die er entworfen . ) Roman Ingarden , Das literarische Kunstwerk , Halle 1931 , S. 238 f . ! )
195101.xml	1951	Erzählers	Über denf Schimmelreiter5 bemerkt Käte Friedemann richtig , daß die weite Entfernung des Erzählers von seinem Gegenstände hier ganz besonders eine gewisse Ferne , auch den seelischen Geschehnissen gegenüber , nötig gemacht hätte , statt dessen detaillierte Schilderungen innerer Vorgänge gegeben werden , bei denen die Personen allein Waren ( a. a. O. S. 71 f . ) . * ) W. Flemming , Epos und Drama ( ZÄ XI , 1916 , S. 145 , 160 ) . ) ft .	"Doch scheint mir , daß die phänomenologische Methode der „ Sachauf Weisung “ nicht immer genügend weit „ hinter die Phänomene “ vordringt und , wie unsere Zeitdiskussion zu zeigen glaubt , nicht immer die Strukturverhältnisse des Gebildes Dichtung klar genug erhellt . Die Intentionalität auch des Dramas pointiert scharf Günther Müller in seinen Bemerkungen zu Ingardens Buch 'Über die Seinsweise von Dichtung’ : „ Im Drama werden die "" Menschen’ durch die Satzgefüge konstituiert , nicht die Sätze durch die Menschen “ ( DVJS 17 , S. 144 ) . ) Petsch , Wesen und Formen des Dramas , Halle 1945 , S. 44. ) Terminus Ingardens zur Bezeichnung dieses Unterschiedes . ) A. a. O. S. 488. ! )"
195101.xml	1951	Erzähler	Vom Gesichtspunkt der Sprachform gesehen ist Fontane ein weit größerer „ Dramatiker “ als Erzähler , weil seine Gestalten erst durch ihre Art zu reden Leben gewinnen . )	A. Meyer , Das Stilgesetz d. Poesie Leipzig 1901 , S. 1 ff. ) Näheres hierzu s. m. Aufsatz 'Beobachtungen . . . ’ a. a. O. S. 107 ff. ) A. a. O. S. 27 f . Diese Erscheinung verrät andererseits allerdings auch einen Mangel der Erzählungskunst Fontanes , die vor allem stilistisch im darstellenden Bericht nur allzuoft versagt und selbst an dem bourgeoisen Durchschnittsstil seiner eigenen Zeit gemessen hier fast immer minderwertig ist . Vgl. die Diskussion zwischen Ch . Bally , Th .
197139.xml	1971	Erzähler	Dies trifft den Ansatz von Hocke jedoch insofern nicht , als Hocke den Schöpfergott durchaus als » scharfsinnigen Erzähler « ( Anm. 196 , 177 ) versteht .	In : Jb . d. Wiener Goethe-Vereins . 68 ( 1964 ) , 5 - 40. Vgl. Anm. 196. A. Schöne ( Anm. 285 ) stellt diese Zuordnung mit dem Hinweis in Frage , daß die Embleme in der zeitgenössischen Theorie auch als Kopien des » Naturbuchs « betrachtet werden , als Sinnbilder also , die Gott der Schöpfer selber geschaffen habe ( vgl. 40 f ) . W. A. P. Smit ; The Emblematic Aspect of Vonde Ps Tragedies as the Key to Their Interpretation . In : MLR .
199213.xml	1992	Erzähler	Und als ob ein Stich wort gefallen wäre , steigert sich Frederic in einen amourös-sentimentalen Wortschwall hinein , den der Erzähler jedoch zugleich zurechtrückt : Frederic berausche sich so sehr an seinen Worten , daß sie erst während des Sprechens Wirklichkeit werden .	Alles was man an seiner Empfindung übersteigert nennen könnte , habe er immer für sie empfunden , gesteht der gealterte Enthusiast : “ Tout ce qu’on y bläme d’exagere , vous me l’avez fait ressentir . ” Er könne jetzt Werther verstehen , den sogar Lottes Butterbrote nicht ernüchtern : “ Je comprend les Werther que ne degoütent pas les tartines de Charlotte . ” “ Frederic , se grisant par ses paroles , arrivait ä croire ce qu’il disait . ” In gewisser Weise offenbart Flaubert hier die ‘ diskursanalytische’ Pointe einer stets ‘ codierten’ Intimität : Durch die Rhetorik und Semantik einer zur Verfügung stehenden Sprache wird das dazugehörige Gefühl selbst erst erzeugt .
199213.xml	1992	Erzähler	Der Erzähler zitiert am Ausgangspunkt der Musarion -Handlung ein der Aufklärung allzu geläufiges Denkmodell , nur um es umzukehren : Die moralische Entscheidung auf dem Scheideweg beruht auf Oppositionen , die zu keiner Zeit bestehen , aus dem moralphilosophischen “ exemplum ” wird ein ironisches Zitat , das die Unmöglichkeit des geforderten Entschlusses demonstriert .	Kaum postiert sich Phanias zudem auf dem Herkulischen Scheideweg , wird das Unternehmen mit dem in Klammer gesetzten Kommentar - “ schon zu spät ” ( M 16,56 ) - bereits in seinem Sinn verkehrt . Der “ neue Herkules ” ( M 16 , 73 ) prüft zunächst sogar , ob ihm der Weg zur “ Wollust ” durch äußere Umstände wirklich verbaut ist , und erst nachdem er “ seufzend ” ( M 16 , 73 ) von seiner amourösen Vergangenheit Abschied nehmen muß , “ entschließt er sich der Helden Zahl zu mehren ” ( M 16 , 76 ) - ein Entschluß , der folglich keiner ist . Dennoch wird die Ebene des moralphilosophischen Diskurses fortgeführt . Phanias , “ schon mehr als halb entschlossen ” ( M 18 , 135 ) , verkörpert bereits nur noch die Karikatur eines “ Herkules am Scheideweg , ” als ein Szenenwechsel “ unverhofft die neue Denkart prüft ” ( M 18 , 136 ) - und wieder hebt ein ganzer Reigen mythologischer Konnotationen an , wenn Musarion erscheint : “ Cytherea , ” die Liebesgöttin Aphrodite , tritt auf den Plan , “ zur ungelegnen Zeit ” ( 18 , 144 ) .
199213.xml	1992	Erzähler	Dem philosophischen Kommentar entlang der Maximen des französischen Materialismus folgt wiederum die Skepsis in Liebesdingen , mit der der Erzähler das Vexierspiel der Oppositionen gleichsam ratifiziert : “ das Herz ist ein Betrüger ! ”	Analog zu dieser neuen Verwandlung besteht nun Phanias auf der Unverfügbarkeit auch der philosophischen Lebensformen : “ Jetzt , wenn es bey mir stünde , / Wünscht’ ich mir nichts als ein gelaßnes Blut ” ( M 28 , 461 f . ) . Die im Text aufgestellten Alternativen scheinen also der Eigenmächtigkeit sowohl des Liebespartners als auch des Philosophen entzogen zu sein . ( M 29 , 519 ) . Auch in Wielands Musarion beginnen die Zeichen , die den Weg zum wahren Ich weisen sollen , trügerisch zu werden .
199213.xml	1992	Erzähler	In der Tat ist das happy end schon sehr früh - verdächtig früh - vorweggenommen : Eine “ geheime Sympathie ” ( M 32 , 623 ) der Seelen ist zumindest dem Erzähler und seiner Musarion schon mitten im vordergründigen Streit offenbar , das Auftreten des Phanias beweist schon bald von selbst den “ stillen Sieg der Liebe ” ( M 38 , 763 ) , der sich unbekümmert um die Differenzen der Diskurse durchzusetzen beginnt .	Dem widerspricht jedoch offensichtlich die Dramaturgie der Musarion -Handlung , die auf eine klar entworfene Synthese und Lösung hinauszulaufen scheint . Dem widersprechen auch die bisherigen Deutungen des Versepos , die gerade jene Mitte , jenen Ausgleich der im Konflikt ausgetragenen Gegensätze zum seinerseits fest umrissenen Inhalt der Phanias-Erziehung erklären . Freilich ist es gerade die neue Opposition zwischen diesen hartnäckig geführten Auseinandersetzungen mit den literarischen Moddlen und epochalen Gegensätzen und dem schon von vornherein entschiedenen Gang der Handlung , die erklärungsbedürftig bleibt . Auffallend ist , daß “ Sympathie ” und “ Sieg der Liebe ” allein durch die Gewalt der Blick entstehen : Den sich philosophisch gebärdenden Phanias “ schießet / Musarion mit einem - Blick herab ” ( M 30 , 529 f . ) .
199213.xml	1992	Erzähler	( M 29 , 519 f . ) kommentiert Wielands Erzähler die philosophischen und psychologischen Scheingewißheiten seines Helden .	“ Ich soll , ich soll nicht zu mir selbst kommen ! ” bringt Werther die hoffnungsvoll angetretene Reise zum Mittelpunkt seines Herzens auf einen bündigen Nenner . “ Das Herz ist ein Betrüger ! / Erkennet euer Bild in Phanias und bebt ! ” Dem Leser bleibt kaum die Wahl , diese im Text formulierten Einsichten rückgängig zu machen . Wie mit ihnen jedoch produktiv umzugehen wäre - darüber haben Goethe und Wieland einen bis heute nicht zu Ende gebrachten Widerstreit eröffnet .
