Unnamed: 0.1	Unnamed: 0	idx	path	token	sentence	context	label_fold1	confidence_fold1	label_fold2	confidence_fold2	label_fold3	confidence_fold3	label_fold4	confidence_fold4	label_fold5	confidence_fold5	label_fold6	confidence_fold6	label_fold7	confidence_fold7	label_fold8	confidence_fold8	label_fold9	confidence_fold9	label_fold10	confidence_fold10	majority_label_1	majority_count_1	label_distribution_counts_1	majority_label_2	majority_count_2	label_distribution_counts_2	majority_label_3	majority_count_3	label_distribution_counts_3	majority_label_4	majority_count_4	label_distribution_counts_4	majority_label_5	majority_count_5	label_distribution_counts_5	majority_label_6	majority_count_6	label_distribution_counts_6	majority_label_7	majority_count_7	label_distribution_counts_7	majority_label_8	majority_count_8	label_distribution_counts_8	majority_label_9	majority_count_9	label_distribution_counts_9	majority_label_10	majority_count_10	label_distribution_counts_10
3976	876	197333	3.0/1963/06/28/das-gruendlich-beschaedi.xml	erzähler	Sie alle sehen also das eben Erlebte aus einer Nähe, die dem Erzähler gewöhnlich nur die Sprache verschlägt.	['Borowski, geboren in der Ukraine, aufgewachsenen Polen, ist selbst durch die Lager hindurchgegangen, damals erst Anfang zwanzig.', 'Gleich nach dem Krieg hat er dann die meisten seiner Geschichten aufgezeichnet.', 'Sie alle sehen also das eben Erlebte aus einer Nähe, die dem Erzähler gewöhnlich nur die Sprache verschlägt.', 'Doch Borowski war viel Zeit nicht mehr gegeben, denn auch mit dem neuen System in Polen kam er zu keinem Frieden, und schon 1951, noch nicht neunundzwanzig Jahre alt, beendete er sein Leben durch Selbstmord.', 'Ein kurzes Leben, von jähen Einschnitten zerrissen, einem unerhörten geschichtlichen Druck ausgesetzt.']	b	0.998973	b	0.9887267	b	0.9935982	d	0.572509	d	0.9991327	d	0.80750847	b	0.9968618	b	0.9963319	b	0.99939716	b	0.930846	b	702	{'b': 702, 'd': 298}	b	705	{'b': 705, 'd': 295}	b	786	{'d': 214, 'b': 786}	b	786	{'d': 214, 'b': 786}	b	834	{'b': 834, 'd': 166}	b	846	{'b': 846, 'd': 154}	b	883	{'b': 883, 'd': 117}	b	867	{'d': 133, 'b': 867}	b	904	{'b': 904, 'd': 96}	b	918	{'b': 918, 'd': 82}
3977	4811	712364	3.0/1975/09/12/eine-lanz-fuer-lenz.xml.xml	erzähler	Dem dritten – es ist der Erzähler selbst – ist etwas aufgegangen: „Und was ist das?	['Der eine hält die Schwerkraft für die Widerlegung des Phantastischen, für ihn geht kein Mensch durch die Wand.', 'Der zweite glaubt, nur mit dem Phantastischen komme man hinter die Wirklichkeit.', 'Dem dritten – es ist der Erzähler selbst – ist etwas aufgegangen: „Und was ist das?', 'Las Phantastische ist keine Republik für sich.', 'Es existiert nicht ,getrennt’ von der Wirklichkeit, es gehört zu ihr.“ Was damit gemeint ist, steht in den neuen Geschichten von Siegfried Lenz.']	b	0.9945199	b	0.9996549	b	0.99921703	d	0.37543058	b	0.63577276	b	0.9885649	b	0.8886694	b	0.71253306	b	0.99833196	b	0.99895394	b	905	{'b': 905, 'd': 95}	b	896	{'b': 896, 'd': 104}	b	975	{'b': 975, 'd': 25}	b	973	{'d': 27, 'b': 973}	b	987	{'b': 987, 'd': 13}	b	992	{'b': 992, 'd': 8}	b	996	{'b': 996, 'd': 4}	b	998	{'b': 998, 'd': 2}	b	999	{'b': 999, 'd': 1}	b	1000	{'b': 1000}
3978	726	189803	3.0/1994/12/02/die-ganze-welt-das-ganze.xml	erzähler	„Ich zitterte vor Begierde nach dem Zusammenhange“, gesteht der Erzähler in Grillparzers Novelle „Der arme Spielmann“ nach seiner Begegnung mit dem alten Stehgeiger, der „so viel Kunsteifer bei so viel Unbeholfenheit“ an den Tag legt.	['Das Buch, oder was es auch würde, war aus dem Nichts zu schöpfen.“ Es hatte dabei, so heißt es kurz darauf, „um nichts zu gehen als um das Erzählen von Vorgängen, friedlichen, die schon das Ganze und insgesamt am Ende vielleicht das Ereignis wären: das Strömen eines Flusses durch die Jahreszeiten; das Dahinziehen von Leuten; das Fallen des Regens, auf Gras, Stein, Holz, Haut, Haar; der Wind in der Kiefer, in einer Pappel, an einer Steinwand, zwischen den Zehen, unter den Achseln...', 'Und trotzdem sollte das alles im Zusammenhang erscheinen und vibrieren ... im Anklang etwa an Eichendorffs ‚Ahnung und Gegenwart‘“.', '„Ich zitterte vor Begierde nach dem Zusammenhange“, gesteht der Erzähler in Grillparzers Novelle „Der arme Spielmann“ nach seiner Begegnung mit dem alten Stehgeiger, der „so viel Kunsteifer bei so viel Unbeholfenheit“ an den Tag legt.', 'Der Mann, dessen Geigenspiel gewöhnlichen Ohren schrecklich vorkommt, ist auf der Suche nach der „ewigen Wohltat und Gnade des Tons und Klangs, seiner wundertätigen Übereinstimmung mit dem durstigen, zerlechzenden Ohr“.', 'Die anderen Geiger, so bedauert er, spielten den Mozart oder den Bach, „aber den lieben Gott spielt keiner“.']	d	0.785479	d	0.9995635	d	0.99957556	d	0.6349151	d	0.99864763	d	0.7438309	d	0.99951005	d	0.9877543	d	0.97581816	d	0.9804863	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}
3979	1562	333605	3.0/1981/10/16/chaos-mit-system.xml.xml	erzähler	Im Schnittpunkt von Vergangenheit und Zukunft, von „Vorstellung“ und „Erinnerung“, schreibt Jürgen Becker seine ratlosen Texte: „Obnur der Regen trommelt, oder ob es der nahende Krieg ist.“ So genau ist die Stimmung in Deutschland-West selten beschrieben worden, trotz Titel-Geschichten in Spiegel und Stern, die den Dritten Weltkrieg schon wie ein historisches Ereignis zu den Akten nehmen: „Tage tief in Dunkelheit ... Nachts schrecken wir hoch, plötzlich aus der Luft hauen Fäuste ans Haus.“  Immer wieder schickt Jürgen Becker den Erzähler ans Fenster in einem Hochhaus und läßt ihn in das von Autobahnen und „Zubringerstraßen“ zerschnittene Land schauen: Deutschland.	['Gegenwart, in welcher der Reisende lebt, wird (scheinbar) ausgeblendet.', 'Dösend sitzt in den Polstern des Zuges ein von der Rhein-Ebene ans Meer, von der Enge ins Weite, von Kultur in Natur reisender Mann, den Kopf voll von Erinnerungen, von Wünschen.', 'Im Schnittpunkt von Vergangenheit und Zukunft, von „Vorstellung“ und „Erinnerung“, schreibt Jürgen Becker seine ratlosen Texte: „Obnur der Regen trommelt, oder ob es der nahende Krieg ist.“ So genau ist die Stimmung in Deutschland-West selten beschrieben worden, trotz Titel-Geschichten in Spiegel und Stern, die den Dritten Weltkrieg schon wie ein historisches Ereignis zu den Akten nehmen: „Tage tief in Dunkelheit ... Nachts schrecken wir hoch, plötzlich aus der Luft hauen Fäuste ans Haus.“  Immer wieder schickt Jürgen Becker den Erzähler ans Fenster in einem Hochhaus und läßt ihn in das von Autobahnen und „Zubringerstraßen“ zerschnittene Land schauen: Deutschland.', 'Ist das noch ein Land?', 'Oder nur noch Landschaft zwischen Schnellstraßen, Auffahrten, Tangenten?„Ich habe Angst, daß alles ein Irrtum ist – Bereitet sich etwas vor?“  Die unheimliche Spannung zwischen Verteidigern der „Nachrüstung“ und Sympathisanten der „Friedensbewegung“ kann nicht böser benannt werden als in solchen Sätzen: „SchweigendeZwänge, der Lärm der Geduld... Graue Räume der Gewohnheit... weil er oft vorher schon mehr wußte, als er wirklich wußte ... Meistens war es etwas Unbestimmbares, das in der Luft lag... Das ganze Chaos draußen, ein durchaus unauffälliges und systematisiertes Chaos...“  Aus solch scheinbar vagen, in Wahrheit genauen Sätzen, kommt die politische Kraft eines auf den ersten Blick „nur“ poetisch erzählenden Buches.']	d	0.9614187	b	0.9987972	d	0.99543875	d	0.5592896	b	0.99316484	b	0.9978047	d	0.9934916	b	0.99703836	d	0.961502	b	0.9991247	d	517	{'b': 483, 'd': 517}	d	504	{'d': 504, 'b': 496}	d	511	{'d': 511, 'b': 489}	d	516	{'d': 516, 'b': 484}	b	506	{'b': 506, 'd': 494}	d	511	{'d': 511, 'b': 489}	d	507	{'b': 493, 'd': 507}	d	502	{'b': 498, 'd': 502}	b	520	{'d': 480, 'b': 520}	d	503	{'b': 497, 'd': 503}
3980	3921	443215	3.0/2000/03/09/Madame_die_Verraeterin.x.xml	erzählers	Die Verdrossenheit war auch der Humus, auf dem die rasende Liebe des Schülers und Erzählers zu der 30-jährigen schönen Madame la Directrice gedieh.	"['Eine solche Empfindung von Stillstand und Perspektivlosigkeit war im damaligen Polen Allgemeingut.', 'Zehn Jahre zuvor vom Albtraum des Stalinismus befreit, doch mit subtileren Methoden längst wieder gleichgeschaltet und von Parteichef Gomulka wie ein Kleinbauernhof verwaltet, dämmerte das Land vor sich hin.', 'Die Verdrossenheit war auch der Humus, auf dem die rasende Liebe des Schülers und Erzählers zu der 30-jährigen schönen Madame la Directrice gedieh.', '""Sie unterschied sich eindeutig vom Rest der Lehrer, die grau, verbittert, langweilig waren, im besten Falle dem Mittelmaß verfallen.', 'Sie kleidete sich elegant, trug ausschließlich Garderobe westlichen Ursprungs, hatte gepflegte Hände und versprühte den Geruch guten französischen Parfums um sich.']"	b	0.99921596	b	0.9760493	b	0.9023079	d	0.4224265	b	0.99920803	d	0.5326262	b	0.99800617	b	0.9949368	b	0.99943334	b	0.998637	b	794	{'b': 794, 'd': 206}	b	808	{'d': 192, 'b': 808}	b	882	{'b': 882, 'd': 118}	b	891	{'d': 109, 'b': 891}	b	939	{'b': 939, 'd': 61}	b	949	{'b': 949, 'd': 51}	b	966	{'b': 966, 'd': 34}	b	969	{'b': 969, 'd': 31}	b	975	{'b': 975, 'd': 25}	b	979	{'b': 979, 'd': 21}
3981	3856	442486	3.0/2000/10/05/Amerika_wie_es_singt_und.xml	erzähler	Das Buch als Klang wie zur Zeit der antiken Erzähler: Claudia Baumhöver und ihr hörverlag wollen eine Bibliothek nicht aus toten Buchstaben, sondern aus klingenden Lauten.	['Das Buch als Klang wie zur Zeit der antiken Erzähler: Claudia Baumhöver und ihr hörverlag wollen eine Bibliothek nicht aus toten Buchstaben, sondern aus klingenden Lauten.', 'Literatur, wie im Ursprung des Erzählens, als Gemeinschaft von Rhapsoden und zwischen Aufmerksamkeit und Trance taumelndem Zuhörer.', 'Das hat märchenhaft zauberische Wirkungen schon entfaltet, wenn Claudia Baumhöver sich an die großen Gedichte des deutschen Mittelalters erinnert.']	b	0.9606519	c	0.59576035	b	0.97749126	b	0.48295185	b	0.9995407	b	0.99854183	b	0.99734783	a	0.9882867	b	0.9994869	b	0.9978119	b	801	{'a': 98, 'b': 801, 'c': 101}	b	809	{'b': 809, 'a': 97, 'c': 94}	b	902	{'b': 902, 'c': 47, 'a': 51}	b	928	{'b': 928, 'a': 39, 'c': 33}	b	965	{'b': 965, 'a': 14, 'c': 21}	b	984	{'b': 984, 'a': 9, 'c': 7}	b	986	{'b': 986, 'a': 7, 'c': 7}	b	993	{'b': 993, 'a': 1, 'c': 6}	b	992	{'b': 992, 'a': 5, 'c': 3}	b	997	{'b': 997, 'c': 2, 'a': 1}
3982	7705	1156437	3.0/2005/05/11/KJ-Maar.xml.xml	erzähler	Ein großer Erzähler wäre er aber auch auf der anderen Seite der Straße geworden.	['Oder aber sie hatten es schwer und erfinden sich später die Kindheit, die sie nicht gehabt hatten.', 'Ich zähle mich zu den Zweiten.« Friedrich Oetinger hatte gut daran getan, den jungen Schriftsteller aufs Kinderbuch zu verpflichten.', 'Ein großer Erzähler wäre er aber auch auf der anderen Seite der Straße geworden.']	b	0.9995585	b	0.9995697	b	0.9996611	d	0.60348874	b	0.99931693	b	0.99851865	b	0.9977616	b	0.62702006	b	0.99963915	b	0.99919695	b	901	{'b': 901, 'd': 99}	b	893	{'b': 893, 'd': 107}	b	976	{'b': 976, 'd': 24}	b	967	{'b': 967, 'd': 33}	b	990	{'b': 990, 'd': 10}	b	990	{'b': 990, 'd': 10}	b	997	{'b': 997, 'd': 3}	b	999	{'b': 999, 'd': 1}	b	998	{'b': 998, 'd': 2}	b	995	{'b': 995, 'd': 5}
3983	6658	944549	3.0/2012/02/14/dear-esther-rezension.xm.xml	erzähler	"Manchmal habe ich das Gefühl, diese Insel selbst geboren zu haben"", beginnt der Erzähler in Dan PinchbecksDear Esther         , während die Spieler an einem kleinen Pier auf eine düstere, verdächtig stille Küste in den schottischen         Hebriden         blicken."	"['""Dear Esther – liebste Esther.', 'Manchmal habe ich das Gefühl, diese Insel selbst geboren zu haben"", beginnt der Erzähler in Dan PinchbecksDear Esther         , während die Spieler an einem kleinen Pier auf eine düstere, verdächtig stille Küste in den schottischen         Hebriden         blicken.', 'Als zunächst namenlose Figur durchwandern sie eine sehr detailliert gestaltete Insel und hören in unregelmäßigen Abständen dem Monolog des Erzählers zu, der scheinbar einen Brief an seine Geliebte Esther verfasst.', 'Das Ziel: ein entfernter Radiomast, der über die Insel ragt.']"	d	0.99792993	d	0.9987251	d	0.99944764	d	0.6727663	d	0.999303	d	0.9991223	d	0.999348	d	0.99937797	d	0.9950879	d	0.99914587	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}	d	1000	{'d': 1000}
3984	3044	406177	3.0/1986/10/10/ein-unternehmer-bestellt.xml	erzähler	Statt dessen bemüht der Erzähler sich in eher funktioneller, trockener Sprache, gerade auch die etwas komplexeren Zu- und Umstände, etwa Liebes- und Verantwortungsverhältnisse, in einer Art Klischees zu holen, mit denen sich im Interesse durchaus vordergründiger Spannung hantieren läßt.	['Es wäre ebenso leicht wie falsch, von der Grüns neuen Roman mittels literarischer Erwartungen, die ihm nicht angemessen sind, in Grund und Boden zu kritisieren.', 'Differenzierte Individualität, Tiefenbedürfnisse, gar Mythisches – bei all den derzeit gängigen Aspirationen der Szene nur Fehlanzeige.', 'Statt dessen bemüht der Erzähler sich in eher funktioneller, trockener Sprache, gerade auch die etwas komplexeren Zu- und Umstände, etwa Liebes- und Verantwortungsverhältnisse, in einer Art Klischees zu holen, mit denen sich im Interesse durchaus vordergründiger Spannung hantieren läßt.', 'Diese Spannung aber wiederum, sie funktioniert im Interesse der Absicht, jedermann faßlich Einblick in soziale Verhältnisse zu geben und ihre Veränderung in einem bestimmten Punkt erneut als möglich und notwendig darzustellen.', 'Max von der Grün, im Mai dieses Jahres sechzig Jahre geworden, ist also immer noch der Alte, wobei er den Akzent jetzt etwas weniger auf Kritik an den Verhältnissen und etwas mehr aufdie mögliche Alternative legt, eine gewiß realistische und dennoch utopische Alternative.']	b	0.9905613	b	0.89607483	b	0.9996171	b	0.4970012	b	0.99913955	b	0.9979	b	0.9993587	b	0.9962411	b	0.9962584	b	0.99931014	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}
3985	7128	1081309	3.0/1999/06/24/Odysseus_trifft_Christus.xml	erzähler	Dieter Mann vom Deutschen Theater in Berlin, der dort auch den Odysseus in Ithaka von Botho Strauß spielt, ist ein herrlicher Erzähler für diese flotte Odyssee.	"['Der hohe Ton des Gedichts, das Fremde - was der Leser ja als Reiz erleben kann - sind weg.', 'Dass Homer (oder wer der Sänger war) in gewähltem Versmaß für gebildete Hörer erzählt, ist verloren.', 'Dieter Mann vom Deutschen Theater in Berlin, der dort auch den Odysseus in Ithaka von Botho Strauß spielt, ist ein herrlicher Erzähler für diese flotte Odyssee.', 'Mal flink berlinernd über Nebensätze huschend, mal ausruhend in den wunderbar sich türmenden Vergleichen, ist er ein bis in jede Silbe genauer Sprecher, der den sanft ironischen Ton trifft.', 'Ganz anders Patrick Roth in der schon historisch zu nennenden ""L. A.-Lesung"" aus seiner Christus-Trilogie (Riverside, 1991; Johnny Shines oder Die Wiedererweckung der Toten, 1993; Corpus Christi, 1996).']"	b	0.999451	b	0.99954945	b	0.9996551	b	0.610136	b	0.99959046	b	0.99841166	b	0.9994037	b	0.9964181	b	0.99963605	b	0.99932873	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}
3986	2750	389069	3.0/1995/09/01/Das_Ende_der_Kindheit.xm.xml	erzähler	Die Erzähler dieser knapp-lakonischen (wenn die Übersetzung nicht trügt: an Hemingway geschulten) Geschichten sind Kinder.	"['Im Frühwerk (auf deutsch sind die Erzählungen ""Und plötzlich stumm"" sowie ""Der Fang"" greifbar) ist die Familie das Opfer der Geschichte.', 'Der historische Bruch von 1945 zerstört das Leben des Dorfs.', 'Die Erzähler dieser knapp-lakonischen (wenn die Übersetzung nicht trügt: an Hemingway geschulten) Geschichten sind Kinder.', 'Der Vater des Jungen in ""Und plötzlich stumm"" wird von amerikanischen Soldaten erschossen.', 'Das Kind hilft dem Dorf, Rache zu nehmen, und verliert zugleich mit dem Vater die Unschuld und das Vertrauen in die Welt des ländlichen Japan, dessen Macht über die Gesellschaft tatsächlich erst mit der Niederlage im pazifischen Krieg zerbrochen ist.']"	d	0.998922	d	0.99918526	d	0.9996234	d	0.6480654	d	0.9993467	d	0.9988532	d	0.6233297	b	0.9942059	d	0.99969316	d	0.9993144	d	877	{'d': 877, 'b': 123}	d	892	{'d': 892, 'b': 108}	d	966	{'d': 966, 'b': 34}	d	981	{'d': 981, 'b': 19}	d	988	{'d': 988, 'b': 12}	d	988	{'d': 988, 'b': 12}	d	998	{'d': 998, 'b': 2}	d	996	{'d': 996, 'b': 4}	d	1000	{'d': 1000}	d	1000	{'d': 1000}
3987	2243	368128	3.0/1991/11/15/wir-erzaehler-und-ich-er.xml	erzähler	Von den Bösen hier zu schweigen, entsprechen die Guten bei dem slowenischen Erzähler genau jenem Schema, bei John Bergers Dorfgeschichten, viel friedlicher und auch dezenter, etwa in dem Mann zu finden, der, nach einem Fabrikunfall ohne Beine, ein Zeitungsgeschäft betreibt und den reaktionärenFigaro, versteckt ganz hinten unter den anderen Blättern, nur auf ausdrückliches Nachfragen und mit viel Verachtung für den Käufer herausrückt... Später dann dichtet Voranc, der Kampf ist überstanden, seinen Dörflern nichts mehr, er schreibt nur noch ihre Geschichten auf.	['Seine Romane heißen zum Beispiel „Die Brandalm“ und „Dober dreb“ und handeln, in der Nachfolge des späten Maxim Gorki, klar parteiisch, von den Kämpfen zwischen Slawen und Deutschen, dem Knechts- und Herrenvolk, auch zwischen Volks- und Sprachtreuen und Verrätern, in dem erst noch österreichisch, dann, durch die Abstimmung von 1920, jugoslawischen Tal, in dem Voranc, getauft als „Lovro Kuhar“, geboren ist, oder vom Zwangssoldatentum der slowenischen Burschen für das Habsburgerreich an der Karstfront im Ersten Weltkrieg.', 'Diese Bücher, die eine ganz andere Geschichte schreiben, als unsereiner sie aus der Schule oder den einheimischen Chroniken erfuhr – deswegen sind sie auf immer lehrreich –, sind voll bedenkenloser Typisierungen, erträglich freilich dadurch, daß diese meistens enthusiastisch, gebildet aus Empörung und Kampf, selbst Teil des Kampfes sind.', 'Von den Bösen hier zu schweigen, entsprechen die Guten bei dem slowenischen Erzähler genau jenem Schema, bei John Bergers Dorfgeschichten, viel friedlicher und auch dezenter, etwa in dem Mann zu finden, der, nach einem Fabrikunfall ohne Beine, ein Zeitungsgeschäft betreibt und den reaktionärenFigaro, versteckt ganz hinten unter den anderen Blättern, nur auf ausdrückliches Nachfragen und mit viel Verachtung für den Käufer herausrückt... Später dann dichtet Voranc, der Kampf ist überstanden, seinen Dörflern nichts mehr, er schreibt nur noch ihre Geschichten auf.', 'Trotzdem tritt er nicht zurück in die Chronistenrolle, sondern bleibt der Erzähler: Seine Sätze beben, wieder ähnlich denen John Bergers, von Teilnahme und, vor allem, von Selbsterlebtem.', 'Es sind, frei von Parteiung jetzt, Erzählungen von der Mühsal der Landarbeiter, aber auch vom Stolz und der Freude dabei, und vor allem davon, wie durch die gemeinsame Arbeit Bruder und Schwester mit Vater und Mutter zur Familie werden.']	b	0.9995733	b	0.99894756	b	0.9996313	b	0.78870827	b	0.99951994	b	0.99856156	b	0.99928856	b	0.99710506	b	0.9996655	b	0.99905187	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}
3988	1678	338578	3.0/1974/03/22/fragen-sie-frau-gertrud..xml	erzähler	Ich meine, das mit dem Violinenstrich ist schon eine treffliche Metaphorik, die Hochhuth kraftvoll als Erzähler ausweist.	['Und Alleinsein ist aller Laster Anfang.', 'Die Fallsucht der Blätter ist auch in mir – immerhin bin ich ein Blatt, das sich wünscht, jemand höbe es auf ... Ein Fernfahrer meinetwegen.“ Und ob es nun Hochhuths augenblickliche Lysistrate-Phase mit ihren sexuellen Ausrutschern ist oder tatsächlich Frau Gertruds gekränkte Triebhaftigkeit: sie ist nicht zimperlich, vergangener Ehefreuden eingedenk: „... nachdem er, ohne zu ejakulieren, mich in einen solchen Orgasmusjubel hochgegeigt hatte“.', 'Ich meine, das mit dem Violinenstrich ist schon eine treffliche Metaphorik, die Hochhuth kraftvoll als Erzähler ausweist.', 'Nicht nötig zu erwähnen, daß wir über solche Intimitäten hinaus auch praktische Lebensweisung bekommen.', 'Was diese Frau doch blitzgescheit ist und, einfach so nebenher, noch an Zeitkritik fallen läßt, Perlen, lauter Perlen: über Städtebau im allgemeinen und Baden-Baden im besonderen(„Dieses Stadtjuwel in seiner natürlichen Fassung“), über die Irrtümer des Pädagogen A. S. Neill und überhaupt über den Unsinn von Psychiatrie und Psychoanalyse.']	b	0.9995586	b	0.99228644	b	0.9982992	b	0.46117464	b	0.9990107	b	0.9986155	b	0.99017614	b	0.99620205	b	0.9990717	b	0.9992293	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}
3989	435	43361	3.0/2015/01/08/miniatur-wunderland-hamb.xml	erzähler	Eine der Erzählungen heißt         Mein Riesen-Problem,         der Erzähler       versucht, nun ja, einen Riesen zu verkaufen, was aber nicht gelingt.	['Barbie und Mini-Wunderland: Über den Reiz der kleinen Lösung von\xa0Daniel Haas Martin Walser hat 1964 einen Band namensLügengeschichten         veröffentlicht.', 'Eine der Erzählungen heißt         Mein Riesen-Problem,         der Erzähler       versucht, nun ja, einen Riesen zu verkaufen, was aber nicht gelingt.', 'Den Riesen loswerden, das wollen wir alle.', 'Es gibt immer ein Problem, dessen Dimension wir erst allmählich erfassen und das uns über den Kopf zu wachsen droht.']	b	0.9984048	b	0.9997019	b	0.9989373	b	0.51691395	b	0.9993438	b	0.9979786	b	0.99861753	b	0.9940613	b	0.9993081	b	0.99922097	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}	b	1000	{'b': 1000}
